"ArticleID";"ArticleName";"SKU";"EAN";"ProductName";"Archetype";"Gender";"CountryOfOrigin";"Color";"Size";"PrimeCost";"Filter_collar";"Fastener";"Fit";"Lining";"Material";"Season";"Style"
"61dc36119c382b004d86593f";"Viola, Schwarz, XL";"AW22-IE-3-SCHWARZ-XL";;"Viola";;"none";;"Schwarz";"XL";;;;;;;;
"61dc36119c382b004d8658cf";"Viola, Schwarz, XS";"AW22-IE-3-SCHWARZ-XS";;"Viola";;"none";;"Schwarz";"XS";;;;;;;;
"61dc36119c382b004d86595b";"Viola, Schwarz, XXL";"AW22-IE-3-SCHWARZ-XXL";;"Viola";;"none";;"Schwarz";"XXL";;;;;;;;
"62b5a21c9c382b004d69021f";"JJ-SS23-#13, Flieder, 3XL";"JJ-SS23-#13-FLIEDER-3XL";;"Viola";;"none";;"Flieder";"3XL";;;;;;;;
"62b5a21b9c382b004d690170";"JJ-SS23-#13, Flieder, L";"JJ-SS23-#13-FLIEDER-L";;"Viola";;"none";;"Flieder";"L";;;;;;;;
"62b5a21a9c382b004d690138";"JJ-SS23-#13, Flieder, M";"JJ-SS23-#13-FLIEDER-M";;"Viola";;"none";;"Flieder";"M";;;;;;;;
"62b5a21a9c382b004d690100";"JJ-SS23-#13, Flieder, S";"JJ-SS23-#13-FLIEDER-S";;"Viola";;"none";;"Flieder";"S";;;;;;;;
"62b5a21b9c382b004d6901a8";"JJ-SS23-#13, Flieder, XL";"JJ-SS23-#13-FLIEDER-XL";;"Viola";;"none";;"Flieder";"XL";;;;;;;;
"62b5a2199c382b004d6900c8";"JJ-SS23-#13, Flieder, XS";"JJ-SS23-#13-FLIEDER-XS";;"Viola";;"none";;"Flieder";"XS";;;;;;;;
"62b5a21c9c382b004d6901e2";"JJ-SS23-#13, Flieder, XXL";"JJ-SS23-#13-FLIEDER-XXL";;"Viola";;"none";;"Flieder";"XXL";;;;;;;;
"62b5a21c9c382b004d690211";"JJ-SS23-#13, Gelb, 3XL";"JJ-SS23-#13-GELB-3XL";;"Viola";;"none";;"Gelb";"3XL";;;;;;;;
"62b5a21b9c382b004d690162";"JJ-SS23-#13, Gelb, L";"JJ-SS23-#13-GELB-L";;"Viola";;"none";;"Gelb";"L";;;;;;;;
"62b5a21a9c382b004d69012a";"JJ-SS23-#13, Gelb, M";"JJ-SS23-#13-GELB-M";;"Viola";;"none";;"Gelb";"M";;;;;;;;
"62b5a21a9c382b004d6900f2";"JJ-SS23-#13, Gelb, S";"JJ-SS23-#13-GELB-S";;"Viola";;"none";;"Gelb";"S";;;;;;;;
"62b5a21b9c382b004d69019a";"JJ-SS23-#13, Gelb, XL";"JJ-SS23-#13-GELB-XL";;"Viola";;"none";;"Gelb";"XL";;;;;;;;
"62b5a2199c382b004d6900ba";"JJ-SS23-#13, Gelb, XS";"JJ-SS23-#13-GELB-XS";;"Viola";;"none";;"Gelb";"XS";;;;;;;;
"62b5a21c9c382b004d6901d4";"JJ-SS23-#13, Gelb, XXL";"JJ-SS23-#13-GELB-XXL";;"Viola";;"none";;"Gelb";"XXL";;;;;;;;
"62b5a21c9c382b004d69020a";"JJ-SS23-#13, Hellblau, 3XL";"JJ-SS23-#13-HELLBLAU-3XL";;"Viola";;"none";;"Hellblau";"3XL";;;;;;;;
"62b5a21b9c382b004d69015b";"JJ-SS23-#13, Hellblau, L";"JJ-SS23-#13-HELLBLAU-L";;"Viola";;"none";;"Hellblau";"L";;;;;;;;
"62b5a21a9c382b004d690123";"JJ-SS23-#13, Hellblau, M";"JJ-SS23-#13-HELLBLAU-M";;"Viola";;"none";;"Hellblau";"M";;;;;;;;
"62b5a21a9c382b004d6900eb";"JJ-SS23-#13, Hellblau, S";"JJ-SS23-#13-HELLBLAU-S";;"Viola";;"none";;"Hellblau";"S";;;;;;;;
"62b5a21b9c382b004d690193";"JJ-SS23-#13, Hellblau, XL";"JJ-SS23-#13-HELLBLAU-XL";;"Viola";;"none";;"Hellblau";"XL";;;;;;;;
"62b5a2199c382b004d6900b3";"JJ-SS23-#13, Hellblau, XS";"JJ-SS23-#13-HELLBLAU-XS";;"Viola";;"none";;"Hellblau";"XS";;;;;;;;
"62b5a21c9c382b004d6901cd";"JJ-SS23-#13, Hellblau, XXL";"JJ-SS23-#13-HELLBLAU-XXL";;"Viola";;"none";;"Hellblau";"XXL";;;;;;;;
"62b5a21c9c382b004d690218";"JJ-SS23-#13, Marineblau, 3XL";"JJ-SS23-#13-MARINEBLAU-3XL";;"Viola";;"none";;"Marineblau";"3XL";;;;;;;;
"62b5a21b9c382b004d690169";"JJ-SS23-#13, Marineblau, L";"JJ-SS23-#13-MARINEBLAU-L";;"Viola";;"none";;"Marineblau";"L";;;;;;;;
"62b5a21a9c382b004d690131";"JJ-SS23-#13, Marineblau, M";"JJ-SS23-#13-MARINEBLAU-M";;"Viola";;"none";;"Marineblau";"M";;;;;;;;
"62b5a21a9c382b004d6900f9";"JJ-SS23-#13, Marineblau, S";"JJ-SS23-#13-MARINEBLAU-S";;"Viola";;"none";;"Marineblau";"S";;;;;;;;
"62b5a21b9c382b004d6901a1";"JJ-SS23-#13, Marineblau, XL";"JJ-SS23-#13-MARINEBLAU-XL";;"Viola";;"none";;"Marineblau";"XL";;;;;;;;
"62b5a2199c382b004d6900c1";"JJ-SS23-#13, Marineblau, XS";"JJ-SS23-#13-MARINEBLAU-XS";;"Viola";;"none";;"Marineblau";"XS";;;;;;;;
"62b5a21c9c382b004d6901db";"JJ-SS23-#13, Marineblau, XXL";"JJ-SS23-#13-MARINEBLAU-XXL";;"Viola";;"none";;"Marineblau";"XXL";;;;;;;;
"62b5a21c9c382b004d6901f9";"JJ-SS23-#13, Minze, 3XL";"JJ-SS23-#13-MINZE-3XL";;"Viola";;"none";;"Minze";"3XL";;;;;;;;
"62b5a21a9c382b004d69014d";"JJ-SS23-#13, Minze, L";"JJ-SS23-#13-MINZE-L";;"Viola";;"none";;"Minze";"L";;;;;;;;
"62b5a21a9c382b004d690115";"JJ-SS23-#13, Minze, M";"JJ-SS23-#13-MINZE-M";;"Viola";;"none";;"Minze";"M";;;;;;;;
"62b5a2199c382b004d6900dd";"JJ-SS23-#13, Minze, S";"JJ-SS23-#13-MINZE-S";;"Viola";;"none";;"Minze";"S";;;;;;;;
"62b5a21b9c382b004d690185";"JJ-SS23-#13, Minze, XL";"JJ-SS23-#13-MINZE-XL";;"Viola";;"none";;"Minze";"XL";;;;;;;;
"62b5a2199c382b004d6900a5";"JJ-SS23-#13, Minze, XS";"JJ-SS23-#13-MINZE-XS";;"Viola";;"none";;"Minze";"XS";;;;;;;;
"62b5a21c9c382b004d6901bd";"JJ-SS23-#13, Minze, XXL";"JJ-SS23-#13-MINZE-XXL";;"Viola";;"none";;"Minze";"XXL";;;;;;;;
"62b5a21c9c382b004d690203";"JJ-SS23-#13, Rot, 3XL";"JJ-SS23-#13-ROT-3XL";;"Viola";;"none";;"Rot";"3XL";;;;;;;;
"62b5a21b9c382b004d690154";"JJ-SS23-#13, Rot, L";"JJ-SS23-#13-ROT-L";;"Viola";;"none";;"Rot";"L";;;;;;;;
"62b5a21a9c382b004d69011c";"JJ-SS23-#13, Rot, M";"JJ-SS23-#13-ROT-M";;"Viola";;"none";;"Rot";"M";;;;;;;;
"62b5a2199c382b004d6900e4";"JJ-SS23-#13, Rot, S";"JJ-SS23-#13-ROT-S";;"Viola";;"none";;"Rot";"S";;;;;;;;
"62b5a21b9c382b004d69018c";"JJ-SS23-#13, Rot, XL";"JJ-SS23-#13-ROT-XL";;"Viola";;"none";;"Rot";"XL";;;;;;;;
"62b5a2199c382b004d6900ac";"JJ-SS23-#13, Rot, XS";"JJ-SS23-#13-ROT-XS";;"Viola";;"none";;"Rot";"XS";;;;;;;;
"62b5a21c9c382b004d6901c4";"JJ-SS23-#13, Rot, XXL";"JJ-SS23-#13-ROT-XXL";;"Viola";;"none";;"Rot";"XXL";;;;;;;;
"62b5a21c9c382b004d6901eb";"JJ-SS23-#13, Schwarz, 3XL";"JJ-SS23-#13-SCHWARZ-3XL";;"Viola";;"none";;"Schwarz";"3XL";;;;;;;;
"62b5a21a9c382b004d69013f";"JJ-SS23-#13, Schwarz, L";"JJ-SS23-#13-SCHWARZ-L";;"Viola";;"none";;"Schwarz";"L";;;;;;;;
"62b5a21a9c382b004d690107";"JJ-SS23-#13, Schwarz, M";"JJ-SS23-#13-SCHWARZ-M";;"Viola";;"none";;"Schwarz";"M";;;;;;;;
"62b5a2199c382b004d6900cf";"JJ-SS23-#13, Schwarz, S";"JJ-SS23-#13-SCHWARZ-S";;"Viola";;"none";;"Schwarz";"S";;;;;;;;
"62b5a21b9c382b004d690177";"JJ-SS23-#13, Schwarz, XL";"JJ-SS23-#13-SCHWARZ-XL";;"Viola";;"none";;"Schwarz";"XL";;;;;;;;
"62b5a2199c382b004d690097";"JJ-SS23-#13, Schwarz, XS";"JJ-SS23-#13-SCHWARZ-XS";;"Viola";;"none";;"Schwarz";"XS";;;;;;;;
"62b5a21b9c382b004d6901af";"JJ-SS23-#13, Schwarz, XXL";"JJ-SS23-#13-SCHWARZ-XXL";;"Viola";;"none";;"Schwarz";"XXL";;;;;;;;
"62b5a21c9c382b004d6901f2";"JJ-SS23-#13, Weiß, 3XL";"JJ-SS23-#13-WEISS-3XL";;"Viola";;"none";;"Weiß";"3XL";;;;;;;;
"62b5a21a9c382b004d690146";"JJ-SS23-#13, Weiß, L";"JJ-SS23-#13-WEISS-L";;"Viola";;"none";;"Weiß";"L";;;;;;;;
"62b5a21a9c382b004d69010e";"JJ-SS23-#13, Weiß, M";"JJ-SS23-#13-WEISS-M";;"Viola";;"none";;"Weiß";"M";;;;;;;;
"62b5a2199c382b004d6900d6";"JJ-SS23-#13, Weiß, S";"JJ-SS23-#13-WEISS-S";;"Viola";;"none";;"Weiß";"S";;;;;;;;
"62b5a21b9c382b004d69017e";"JJ-SS23-#13, Weiß, XL";"JJ-SS23-#13-WEISS-XL";;"Viola";;"none";;"Weiß";"XL";;;;;;;;
"62b5a2199c382b004d69009e";"JJ-SS23-#13, Weiß, XS";"JJ-SS23-#13-WEISS-XS";;"Viola";;"none";;"Weiß";"XS";;;;;;;;
"62b5a21b9c382b004d6901b6";"JJ-SS23-#13, Weiß, XXL";"JJ-SS23-#13-WEISS-XXL";;"Viola";;"none";;"Weiß";"XXL";;;;;;;;
"64c252e29c4f048eb9288f38";"Violet, Black, 3XL";"RL-Mika-BLACK-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Black";"3XL";;;;;;;;
"64c252e29c4f048eb9288f18";"Violet, Black, L";"RL-Mika-BLACK-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Black";"L";;;;;;;;
"64c252e29c4f048eb9288f0e";"Violet, Black, M";"RL-Mika-BLACK-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Black";"M";;;;;;;;
"64c252e29c4f048eb9288f02";"Violet, Black, S";"RL-Mika-BLACK-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Black";"S";;;;;;;;
"64c252e29c4f048eb9288f22";"Violet, Black, XL";"RL-Mika-BLACK-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Black";"XL";;;;;;;;
"64c252e29c4f048eb9288ef8";"Violet, Black, XS";"RL-Mika-BLACK-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Black";"XS";;;;;;;;
"64c252e29c4f048eb9288f2e";"Violet, Black, XXL";"RL-Mika-BLACK-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Black";"XXL";;;;;;;;
"64a3debd9c4f048eb9eed6e2";"RL-Mika, Cognac, 3XL";"RL-Mika-COGNAC-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Cognac";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5b6";"RL-Mika, Cognac, L";"RL-Mika-COGNAC-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Cognac";"L";;;;;;;;
"64a3debc9c4f048eb9eed552";"RL-Mika, Cognac, M";"RL-Mika-COGNAC-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Cognac";"M";;;;;;;;
"64a3debc9c4f048eb9eed4ee";"RL-Mika, Cognac, S";"RL-Mika-COGNAC-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Cognac";"S";;;;;;;;
"64a3debd9c4f048eb9eed61a";"RL-Mika, Cognac, XL";"RL-Mika-COGNAC-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Cognac";"XL";;;;;;;;
"64a3debc9c4f048eb9eed48a";"RL-Mika, Cognac, XS";"RL-Mika-COGNAC-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Cognac";"XS";;;;;;;;
"64a3debd9c4f048eb9eed67e";"RL-Mika, Cognac, XXL";"RL-Mika-COGNAC-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Cognac";"XXL";;;;;;;;
"64a3debe9c4f048eb9eed714";"RL-Mika, Green, 3XL";"RL-Mika-GREEN-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Green";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5e8";"RL-Mika, Green, L";"RL-Mika-GREEN-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Green";"L";;;;;;;;
"64a3debd9c4f048eb9eed584";"RL-Mika, Green, M";"RL-Mika-GREEN-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Green";"M";;;;;;;;
"64a3debc9c4f048eb9eed520";"RL-Mika, Green, S";"RL-Mika-GREEN-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Green";"S";;;;;;;;
"64a3debd9c4f048eb9eed64c";"RL-Mika, Green, XL";"RL-Mika-GREEN-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Green";"XL";;;;;;;;
"64a3debc9c4f048eb9eed4bc";"RL-Mika, Green, XS";"RL-Mika-GREEN-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Green";"XS";;;;;;;;
"64a3debd9c4f048eb9eed6b0";"RL-Mika, Green, XXL";"RL-Mika-GREEN-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Green";"XXL";;;;;;;;
"64a3debe9c4f048eb9eed728";"RL-Mika, Gulf Blue, 3XL";"RL-Mika-GULF BLUE-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Gulf Blue";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5fc";"RL-Mika, Gulf Blue, L";"RL-Mika-GULF BLUE-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Gulf Blue";"L";;;;;;;;
"64a3debd9c4f048eb9eed598";"RL-Mika, Gulf Blue, M";"RL-Mika-GULF BLUE-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Gulf Blue";"M";;;;;;;;
"64a3debc9c4f048eb9eed534";"RL-Mika, Gulf Blue, S";"RL-Mika-GULF BLUE-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Gulf Blue";"S";;;;;;;;
"64a3debd9c4f048eb9eed660";"RL-Mika, Gulf Blue, XL";"RL-Mika-GULF BLUE-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Gulf Blue";"XL";;;;;;;;
"64a3debc9c4f048eb9eed4d0";"RL-Mika, Gulf Blue, XS";"RL-Mika-GULF BLUE-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Gulf Blue";"XS";;;;;;;;
"64a3debd9c4f048eb9eed6c4";"RL-Mika, Gulf Blue, XXL";"RL-Mika-GULF BLUE-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Gulf Blue";"XXL";;;;;;;;
"64a3debe9c4f048eb9eed71e";"RL-Mika, Olive, 3XL";"RL-Mika-OLIVE-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Olive";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5f2";"RL-Mika, Olive, L";"RL-Mika-OLIVE-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Olive";"L";;;;;;;;
"64a3debd9c4f048eb9eed58e";"RL-Mika, Olive, M";"RL-Mika-OLIVE-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Olive";"M";;;;;;;;
"64a3debc9c4f048eb9eed52a";"RL-Mika, Olive, S";"RL-Mika-OLIVE-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Olive";"S";;;;;;;;
"64a3debd9c4f048eb9eed656";"RL-Mika, Olive, XL";"RL-Mika-OLIVE-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Olive";"XL";;;;;;;;
"64a3debc9c4f048eb9eed4c6";"RL-Mika, Olive, XS";"RL-Mika-OLIVE-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Olive";"XS";;;;;;;;
"64a3debd9c4f048eb9eed6ba";"RL-Mika, Olive, XXL";"RL-Mika-OLIVE-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Olive";"XXL";;;;;;;;
"64a3debd9c4f048eb9eed6d8";"RL-Mika, Orange, 3XL";"RL-Mika-ORANGE-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Orange";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5ac";"RL-Mika, Orange, L";"RL-Mika-ORANGE-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Orange";"L";;;;;;;;
"64a3debc9c4f048eb9eed548";"RL-Mika, Orange, M";"RL-Mika-ORANGE-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Orange";"M";;;;;;;;
"64a3debc9c4f048eb9eed4e4";"RL-Mika, Orange, S";"RL-Mika-ORANGE-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Orange";"S";;;;;;;;
"64a3debd9c4f048eb9eed610";"RL-Mika, Orange, XL";"RL-Mika-ORANGE-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Orange";"XL";;;;;;;;
"64a3debc9c4f048eb9eed480";"RL-Mika, Orange, XS";"RL-Mika-ORANGE-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Orange";"XS";;;;;;;;
"64a3debd9c4f048eb9eed674";"RL-Mika, Orange, XXL";"RL-Mika-ORANGE-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Orange";"XXL";;;;;;;;
"64a3debe9c4f048eb9eed6f6";"RL-Mika, Red, 3XL";"RL-Mika-RED-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Red";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5ca";"RL-Mika, Red, L";"RL-Mika-RED-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Red";"L";;;;;;;;
"64a3debd9c4f048eb9eed566";"RL-Mika, Red, M";"RL-Mika-RED-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Red";"M";;;;;;;;
"64a3debc9c4f048eb9eed502";"RL-Mika, Red, S";"RL-Mika-RED-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Red";"S";;;;;;;;
"64a3debd9c4f048eb9eed62e";"RL-Mika, Red, XL";"RL-Mika-RED-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Red";"XL";;;;;;;;
"64a3debc9c4f048eb9eed49e";"RL-Mika, Red, XS";"RL-Mika-RED-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Red";"XS";;;;;;;;
"64a3debd9c4f048eb9eed692";"RL-Mika, Red, XXL";"RL-Mika-RED-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Red";"XXL";;;;;;;;
"64a3debe9c4f048eb9eed70a";"RL-Mika, Seas Moss, 3XL";"RL-Mika-SEAS MOSS-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Seas Moss";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5de";"RL-Mika, Seas Moss, L";"RL-Mika-SEAS MOSS-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Seas Moss";"L";;;;;;;;
"64a3debd9c4f048eb9eed57a";"RL-Mika, Seas Moss, M";"RL-Mika-SEAS MOSS-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Seas Moss";"M";;;;;;;;
"64a3debc9c4f048eb9eed516";"RL-Mika, Seas Moss, S";"RL-Mika-SEAS MOSS-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Seas Moss";"S";;;;;;;;
"64a3debd9c4f048eb9eed642";"RL-Mika, Seas Moss, XL";"RL-Mika-SEAS MOSS-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Seas Moss";"XL";;;;;;;;
"64a3debc9c4f048eb9eed4b2";"RL-Mika, Seas Moss, XS";"RL-Mika-SEAS MOSS-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Seas Moss";"XS";;;;;;;;
"64a3debd9c4f048eb9eed6a6";"RL-Mika, Seas Moss, XXL";"RL-Mika-SEAS MOSS-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Seas Moss";"XXL";;;;;;;;
"64a3debe9c4f048eb9eed6ec";"RL-Mika, Silver Grey, 3XL";"RL-Mika-SILVER GREY-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Silver Grey";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5c0";"RL-Mika, Silver Grey, L";"RL-Mika-SILVER GREY-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Silver Grey";"L";;;;;;;;
"64a3debc9c4f048eb9eed55c";"RL-Mika, Silver Grey, M";"RL-Mika-SILVER GREY-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Silver Grey";"M";;;;;;;;
"64a3debc9c4f048eb9eed4f8";"RL-Mika, Silver Grey, S";"RL-Mika-SILVER GREY-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Silver Grey";"S";;;;;;;;
"64a3debd9c4f048eb9eed624";"RL-Mika, Silver Grey, XL";"RL-Mika-SILVER GREY-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Silver Grey";"XL";;;;;;;;
"64a3debc9c4f048eb9eed494";"RL-Mika, Silver Grey, XS";"RL-Mika-SILVER GREY-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Silver Grey";"XS";;;;;;;;
"64a3debd9c4f048eb9eed688";"RL-Mika, Silver Grey, XXL";"RL-Mika-SILVER GREY-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Silver Grey";"XXL";;;;;;;;
"64a3debd9c4f048eb9eed6ce";"RL-Mika, Sweet Mandarin, 3XL";"RL-Mika-SWEET MANDARIN-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Sweet Mandarin";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5a2";"RL-Mika, Sweet Mandarin, L";"RL-Mika-SWEET MANDARIN-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Sweet Mandarin";"L";;;;;;;;
"64a3debc9c4f048eb9eed53e";"RL-Mika, Sweet Mandarin, M";"RL-Mika-SWEET MANDARIN-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Sweet Mandarin";"M";;;;;;;;
"64a3debc9c4f048eb9eed4da";"RL-Mika, Sweet Mandarin, S";"RL-Mika-SWEET MANDARIN-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Sweet Mandarin";"S";;;;;;;;
"64a3debd9c4f048eb9eed606";"RL-Mika, Sweet Mandarin, XL";"RL-Mika-SWEET MANDARIN-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Sweet Mandarin";"XL";;;;;;;;
"64a3debc9c4f048eb9eed476";"RL-Mika, Sweet Mandarin, XS";"RL-Mika-SWEET MANDARIN-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Sweet Mandarin";"XS";;;;;;;;
"64a3debd9c4f048eb9eed66a";"RL-Mika, Sweet Mandarin, XXL";"RL-Mika-SWEET MANDARIN-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Sweet Mandarin";"XXL";;;;;;;;
"64a3debe9c4f048eb9eed700";"RL-Mika, Yellow, 3XL";"RL-Mika-YELLOW-3XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Yellow";"3XL";;;;;;;;
"64a3debd9c4f048eb9eed5d4";"RL-Mika, Yellow, L";"RL-Mika-YELLOW-L";;"Violet";"Damen-Lederjacke";"none";"PK";"Yellow";"L";;;;;;;;
"64a3debd9c4f048eb9eed570";"RL-Mika, Yellow, M";"RL-Mika-YELLOW-M";;"Violet";"Damen-Lederjacke";"none";"PK";"Yellow";"M";;;;;;;;
"64a3debc9c4f048eb9eed50c";"RL-Mika, Yellow, S";"RL-Mika-YELLOW-S";;"Violet";"Damen-Lederjacke";"none";"PK";"Yellow";"S";;;;;;;;
"64a3debd9c4f048eb9eed638";"RL-Mika, Yellow, XL";"RL-Mika-YELLOW-XL";;"Violet";"Damen-Lederjacke";"none";"PK";"Yellow";"XL";;;;;;;;
"64a3debc9c4f048eb9eed4a8";"RL-Mika, Yellow, XS";"RL-Mika-YELLOW-XS";;"Violet";"Damen-Lederjacke";"none";"PK";"Yellow";"XS";;;;;;;;
"64a3debd9c4f048eb9eed69c";"RL-Mika, Yellow, XXL";"RL-Mika-YELLOW-XXL";;"Violet";"Damen-Lederjacke";"none";"PK";"Yellow";"XXL";;;;;;;;
"616c5d2b9c382b004d376f7b";"Parka Arna, 2XL, Olive Grün";"SHEENA-2XL-OLIVE GRÜN";"4260499949679";"W-Sheena";"Damen-Lederjacke";"women";"PK";"Olive Grün";"2XL";;"Stehkragen";"Knopf und Reißverschluss";"Slim-Fit";"Polysatin";"gewaschenes Lamm Nappa Leder";"Herbst/Winter - Übergangsmantel";"Parka"
"616c5d2b9c382b004d376f7d";"W-Sheena, 3XL, Olive Grün";"SHEENA-3XL-OLIVE GRÜN";;"W-Sheena";"Damen-Lederjacke";"women";"PK";"Olive Grün";"3XL";;"Stehkragen";"Knopf und Reißverschluss";"Slim-Fit";"Polysatin";"gewaschenes Lamm Nappa Leder";"Herbst/Winter - Übergangsmantel";"Parka"
"616c5d2b9c382b004d376f77";"Parka Arna, L, Olive Grün";"SHEENA-L-OLIVE GRÜN";"4260499949655";"W-Sheena";"Damen-Lederjacke";"women";"PK";"Olive Grün";"L";;"Stehkragen";"Knopf und Reißverschluss";"Slim-Fit";"Polysatin";"gewaschenes Lamm Nappa Leder";"Herbst/Winter - Übergangsmantel";"Parka"
"616c5d2b9c382b004d376f75";"Parka Arna, M, Olive Grün";"SHEENA-M-OLIVE GRÜN";"4260499949648";"W-Sheena";"Damen-Lederjacke";"women";"PK";"Olive Grün";"M";;"Stehkragen";"Knopf und Reißverschluss";"Slim-Fit";"Polysatin";"gewaschenes Lamm Nappa Leder";"Herbst/Winter - Übergangsmantel";"Parka"
"616c5d2b9c382b004d376f73";"Parka Arna, S, Olive Grün";"SHEENA-S-OLIVE GRÜN";"4260499949631";"W-Sheena";"Damen-Lederjacke";"women";"PK";"Olive Grün";"S";;"Stehkragen";"Knopf und Reißverschluss";"Slim-Fit";"Polysatin";"gewaschenes Lamm Nappa Leder";"Herbst/Winter - Übergangsmantel";"Parka"
"616c5d2b9c382b004d376f79";"Parka Arna, XL, Olive Grün";"SHEENA-XL-OLIVE GRÜN";"4260499949662";"W-Sheena";"Damen-Lederjacke";"women";"PK";"Olive Grün";"XL";;"Stehkragen";"Knopf und Reißverschluss";"Slim-Fit";"Polysatin";"gewaschenes Lamm Nappa Leder";"Herbst/Winter - Übergangsmantel";"Parka"
"616c5d2b9c382b004d376f71";"Parka Arna, XS, Olive Grün";"SHEENA-XS-OLIVE GRÜN";"4260499949624";"W-Sheena";"Damen-Lederjacke";"women";"PK";"Olive Grün";"XS";;"Stehkragen";"Knopf und Reißverschluss";"Slim-Fit";"Polysatin";"gewaschenes Lamm Nappa Leder";"Herbst/Winter - Übergangsmantel";"Parka"
